folio;folio_integrante;resultado_ent1;resultado_ent2;resultado_ent3;resultado_ent4;entidad;desc_ent;municipio;desc_mun;region;edad;sexo;peso_tortilla_maiz;peso_tortilla_trigo;consumo_semejante;ponderador;estrato;estrato_seleccion;upm;grupo
2022_11023040;2022_11023040_01;1;0;0;0;11;11 GUANAJUATO;23;023 PÉNJAMO;Centro Norte;45;Hombre;74.0;;Mayor;12292.0008886586;Rural  ( <2500 Hab );111;1102300000056;Adolescentes y Adultos
2022_11023040;2022_11023040_02;4;1;0;0;11;11 GUANAJUATO;23;023 PÉNJAMO;Centro Norte;42;Mujer;77.0;;Igual;33643.6174257688;Rural  ( <2500 Hab );111;1102300000056;Adolescentes y Adultos
2022_11023046;2022_11023046_02;1;0;0;0;11;11 GUANAJUATO;23;023 PÉNJAMO;Centro Norte;13;Mujer;46.0;40.0;Igual;26165.7835570623;Rural  ( <2500 Hab );111;1102300000056;Adolescentes y Adultos
2022_11027034;2022_11027034_01;1;0;0;0;11;11 GUANAJUATO;27;027 SALAMANCA;Centro Norte;58;Mujer;23.0;;Igual;13340.2963411829;Rural  ( <2500 Hab );111;1102700000055;Adolescentes y Adultos
2022_11027079;2022_11027079_02;1;0;0;0;11;11 GUANAJUATO;27;027 SALAMANCA;Centro Norte;54;Mujer;34.0;;Igual;29920.6168959626;Rural  ( <2500 Hab );111;1102700000055;Adolescentes y Adultos
2022_11030021;2022_11030021_01;1;0;0;0;11;11 GUANAJUATO;30;030 SAN FELIPE;Centro Norte;61;Hombre;51.0;;Igual;48889.6054773172;Urbano ( 2500-99,999 Hab);112;1103000010510;Adolescentes y Adultos
2022_11030054;2022_11030054_01;1;0;0;0;11;11 GUANAJUATO;30;030 SAN FELIPE;Centro Norte;57;Mujer;42.0;28.0;Menor;15046.9565896201;Rural  ( <2500 Hab );111;1103000000243;Adolescentes y Adultos
2022_11032001;2022_11032001_03;1;0;0;0;11;11 GUANAJUATO;32;032 SAN JOSÉ ITURBIDE;Centro Norte;27;Hombre;24.0;26.0;Igual;34748.2068766929;Rural  ( <2500 Hab );111;1103200000017;Adolescentes y Adultos
2022_11032002;2022_11032002_01;1;0;0;0;11;11 GUANAJUATO;32;032 SAN JOSÉ ITURBIDE;Centro Norte;49;Mujer;26.0;;Igual;8393.6270951873;Rural  ( <2500 Hab );111;1103200000017;Adolescentes y Adultos
2022_11032010;2022_11032010_01;1;0;0;0;11;11 GUANAJUATO;32;032 SAN JOSÉ ITURBIDE;Centro Norte;75;Mujer;24.0;25.0;Menor;8393.6270951873;Rural  ( <2500 Hab );111;1103200000017;Adolescentes y Adultos
2022_11032013;2022_11032013_04;1;0;0;0;11;11 GUANAJUATO;32;032 SAN JOSÉ ITURBIDE;Centro Norte;12;Mujer;26.0;99.9;Mayor;25757.1464328691;Rural  ( <2500 Hab );111;1103200000017;Adolescentes y Adultos
2022_11032034;2022_11032034_01;1;0;0;0;11;11 GUANAJUATO;32;032 SAN JOSÉ ITURBIDE;Centro Norte;46;Mujer;26.0;;Igual;7711.64497031158;Rural  ( <2500 Hab );111;1103200000017;Adolescentes y Adultos
2022_11037003;2022_11037003_01;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;61;Mujer;25.0;;Igual;20505.1260243232;Urbano ( 2500-99,999 Hab);112;1103700010225;Adolescentes y Adultos
2022_11037034;2022_11037034_01;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;37;Hombre;42.0;;Igual;66240.7279470848;Rural  ( <2500 Hab );111;1103700000136;Adolescentes y Adultos
2022_11037043;2022_11037043_01;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;63;Hombre;37.0;;Igual;11533.1857767543;Rural  ( <2500 Hab );111;1103700000136;Adolescentes y Adultos
2022_11037043;2022_11037043_03;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;37;Hombre;37.0;999.0;Igual;66240.7279470848;Rural  ( <2500 Hab );111;1103700000136;Adolescentes y Adultos
2022_11037047;2022_11037047_02;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;47;Mujer;34.0;;Igual;16000.8247583709;Rural  ( <2500 Hab );111;1103700000136;Adolescentes y Adultos
2022_11037047;2022_11037047_06;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;14;Mujer;37.0;999.0;Igual;36825.7591450851;Rural  ( <2500 Hab );111;1103700000136;Adolescentes y Adultos
2022_11037059;2022_11037059_02;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;66;Mujer;28.0;;Igual;17384.1010222681;Rural  ( <2500 Hab );111;1103700000136;Adolescentes y Adultos
2022_11037059;2022_11037059_03;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;34;Mujer;28.0;;Igual;17147.8337023942;Rural  ( <2500 Hab );111;1103700000136;Adolescentes y Adultos
2022_11037060;2022_11037060_04;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;15;Hombre;28.0;;Igual;20787.0834919895;Rural  ( <2500 Hab );111;1103700000136;Adolescentes y Adultos
2022_11037061;2022_11037061_01;1;0;0;0;11;11 GUANAJUATO;37;037 SILAO DE LA VICTORIA;Centro Norte;51;Mujer;28.0;30.0;Igual;8692.05051113406;Rural  ( <2500 Hab );111;1103700000136;Adolescentes y Adultos
2022_11041010;2022_11041010_03;1;0;0;0;11;11 GUANAJUATO;41;041 URIANGATO;Centro Norte;39;Mujer;999.9;;Mayor;26561.1744805274;Urbano ( 2500-99,999 Hab);112;1104100010228;Adolescentes y Adultos
2022_11041010;2022_11041010_04;1;0;0;0;11;11 GUANAJUATO;41;041 URIANGATO;Centro Norte;12;Hombre;999.9;;Igual;56208.9576631585;Urbano ( 2500-99,999 Hab);112;1104100010228;Adolescentes y Adultos
2022_11041023;2022_11041023_03;1;0;0;0;11;11 GUANAJUATO;41;041 URIANGATO;Centro Norte;21;Mujer;22.0;;Igual;26879.0004999525;Urbano ( 2500-99,999 Hab);112;1104100010228;Adolescentes y Adultos
2022_11041032;2022_11041032_01;1;0;0;0;11;11 GUANAJUATO;41;041 URIANGATO;Centro Norte;34;Mujer;24.0;;Mayor;36974.2821415936;Urbano ( 2500-99,999 Hab);112;1104100010228;Adolescentes y Adultos
2022_11042013;2022_11042013_02;1;0;0;0;11;11 GUANAJUATO;42;042 VALLE DE SANTIAGO;Centro Norte;62;Mujer;32.0;;Igual;45480.0843951591;Rural  ( <2500 Hab );111;1104200000070;Adolescentes y Adultos
2022_11042026;2022_11042026_02;1;0;0;0;11;11 GUANAJUATO;42;042 VALLE DE SANTIAGO;Centro Norte;15;Hombre;32.0;26.0;Mayor;90052.5717283765;Rural  ( <2500 Hab );111;1104200000070;Adolescentes y Adultos
2022_11042029;2022_11042029_02;1;0;0;0;11;11 GUANAJUATO;42;042 VALLE DE SANTIAGO;Centro Norte;65;Mujer;26.0;;Igual;37655.1863286742;Rural  ( <2500 Hab );111;1104200000070;Adolescentes y Adultos
2022_11044001;2022_11044001_02;1;0;0;0;11;11 GUANAJUATO;44;044 VILLAGRÁN;Centro Norte;38;Mujer;21.0;;Igual;59633.2247633693;Urbano ( 2500-99,999 Hab);112;1104400430145;Adolescentes y Adultos
2022_11044006;2022_11044006_01;1;0;0;0;11;11 GUANAJUATO;44;044 VILLAGRÁN;Centro Norte;36;Hombre;20.0;;Igual;133568.301418406;Urbano ( 2500-99,999 Hab);112;1104400430145;Adolescentes y Adultos
2022_12001078;2022_12001078_02;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;43;Hombre;0.0;;Igual;247413.63688301;Rural  ( <2500 Hab );121;1200100002045;Adolescentes y Adultos
2022_12001079;2022_12001079_01;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;52;Hombre;15.0;;Igual;57788.3183771082;Rural  ( <2500 Hab );121;1200100002045;Adolescentes y Adultos
2022_12001079;2022_12001079_02;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;41;Mujer;15.0;;Menor;45117.372372737;Rural  ( <2500 Hab );121;1200100002045;Adolescentes y Adultos
2022_12001085;2022_12001085_01;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;23;Hombre;16.0;;Igual;247413.63688301;Rural  ( <2500 Hab );121;1200100002045;Adolescentes y Adultos
2022_12001091;2022_12001091_02;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;72;Hombre;0.0;;Igual;115576.636754216;Rural  ( <2500 Hab );121;1200100002045;Adolescentes y Adultos
2022_12001097;2022_12001097_01;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;66;Hombre;23.0;;Igual;51171.5675083981;Rural  ( <2500 Hab );121;1200100002045;Adolescentes y Adultos
2022_12001103;2022_12001103_01;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;72;Mujer;23.0;;Igual;11953.2313821234;Rural  ( <2500 Hab );121;1200100002045;Adolescentes y Adultos
2022_12001106;2022_12001106_01;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;77;Mujer;23.0;;Igual;23906.4627642468;Rural  ( <2500 Hab );121;1200100002045;Adolescentes y Adultos
2022_12001125;2022_12001125_02;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;34;Mujer;22.0;;Menor;87785.35062105;Rural  ( <2500 Hab );121;1200100002045;Adolescentes y Adultos
2022_12001130;2022_12001130_04;1;0;0;0;12;12 GUERRERO;1;001 ACAPULCO DE JUÁREZ;Pacífico Sur;19;Mujer;23.0;;Igual;125193.36752084;Rural  ( <2500 Hab );121;1200100002045;Adolescentes y Adultos
2022_12007016;2022_12007016_01;1;0;0;0;12;12 GUERRERO;7;007 ARCELIA;Pacífico Sur;28;Mujer;38.0;;Igual;175938.690272093;Urbano ( 2500-99,999 Hab);122;1200700010447;Adolescentes y Adultos
2022_12029022;2022_12029022_02;1;0;0;0;12;12 GUERRERO;29;029 CHILPANCINGO DE LOS BRAVO;Pacífico Sur;53;Mujer;0.0;;Mayor;60916.9458755409;Metropolitano (100mil y + Hab);123;1202900011156;Adolescentes y Adultos
2022_12051001;2022_12051001_03;1;0;0;0;12;12 GUERRERO;51;051 QUECHULTENANGO;Pacífico Sur;13;Hombre;40.0;;Igual;60623.6598329101;Rural  ( <2500 Hab );121;1205100000229;Adolescentes y Adultos
2022_12051011;2022_12051011_01;1;0;0;0;12;12 GUERRERO;51;051 QUECHULTENANGO;Pacífico Sur;26;Mujer;40.0;;Igual;48879.3464111619;Rural  ( <2500 Hab );121;1205100000229;Adolescentes y Adultos
2022_12051014;2022_12051014_01;1;0;0;0;12;12 GUERRERO;51;051 QUECHULTENANGO;Pacífico Sur;44;Mujer;45.0;;Igual;48879.3464111619;Rural  ( <2500 Hab );121;1205100000229;Adolescentes y Adultos
2022_12051025;2022_12051025_01;1;0;0;0;12;12 GUERRERO;51;051 QUECHULTENANGO;Pacífico Sur;50;Hombre;48.0;;Igual;149537.751723937;Rural  ( <2500 Hab );121;1205100000229;Adolescentes y Adultos
2022_12051027;2022_12051027_01;1;0;0;0;12;12 GUERRERO;51;051 QUECHULTENANGO;Pacífico Sur;28;Mujer;48.0;;Igual;58374.6907487736;Rural  ( <2500 Hab );121;1205100000229;Adolescentes y Adultos
2022_12061015;2022_12061015_02;1;0;0;0;12;12 GUERRERO;61;061 TIXTLA DE GUERRERO;Pacífico Sur;59;Mujer;50.0;;Menor;70371.0561430496;Urbano ( 2500-99,999 Hab);122;1206100010282;Adolescentes y Adultos
2022_12061015;2022_12061015_04;1;0;0;0;12;12 GUERRERO;61;061 TIXTLA DE GUERRERO;Pacífico Sur;24;Mujer;50.0;0.0;Igual;129765.3971504;Urbano ( 2500-99,999 Hab);122;1206100010282;Adolescentes y Adultos
2022_12061018;2022_12061018_01;1;0;0;0;12;12 GUERRERO;61;061 TIXTLA DE GUERRERO;Pacífico Sur;59;Mujer;50.0;;Menor;35185.5280715248;Urbano ( 2500-99,999 Hab);122;1206100010282;Adolescentes y Adultos
2022_12061022;2022_12061022_02;1;0;0;0;12;12 GUERRERO;61;061 TIXTLA DE GUERRERO;Pacífico Sur;16;Hombre;48.0;;Igual;96234.8175894586;Urbano ( 2500-99,999 Hab);122;1206100010282;Adolescentes y Adultos
2022_12061031;2022_12061031_01;1;0;0;0;12;12 GUERRERO;61;061 TIXTLA DE GUERRERO;Pacífico Sur;78;Mujer;50.0;;Igual;40855.4245950506;Urbano ( 2500-99,999 Hab);122;1206100010282;Adolescentes y Adultos
2022_12061033;2022_12061033_04;1;0;0;0;12;12 GUERRERO;61;061 TIXTLA DE GUERRERO;Pacífico Sur;24;Mujer;50.0;;Igual;150676.164005494;Urbano ( 2500-99,999 Hab);122;1206100010282;Adolescentes y Adultos
2022_12064008;2022_12064008_01;1;0;0;0;12;12 GUERRERO;64;064 TLALCHAPA;Pacífico Sur;49;Hombre;0.0;;Igual;172930.588939676;Rural  ( <2500 Hab );121;1206400000250;Adolescentes y Adultos
2022_13027007;2022_13027007_02;1;0;0;0;13;13 HIDALGO;27;027 HUEHUETLA;Centro;69;Mujer;22.0;;Igual;53571.8898367695;Rural  ( <2500 Hab );131;130270000004A;Adolescentes y Adultos
2022_13027015;2022_13027015_05;1;0;0;0;13;13 HIDALGO;27;027 HUEHUETLA;Centro;17;Hombre;28.0;;Igual;95492.1129011459;Rural  ( <2500 Hab );131;130270000004A;Adolescentes y Adultos
2022_13027021;2022_13027021_01;1;0;0;0;13;13 HIDALGO;27;027 HUEHUETLA;Centro;72;Mujer;22.0;;Mayor;18790.2927468354;Rural  ( <2500 Hab );131;130270000004A;Adolescentes y Adultos
2022_13027021;2022_13027021_02;1;0;0;0;13;13 HIDALGO;27;027 HUEHUETLA;Centro;43;Hombre;22.0;;Igual;110500.927212419;Rural  ( <2500 Hab );131;130270000004A;Adolescentes y Adultos
2022_13027024;2022_13027024_02;1;0;0;0;13;13 HIDALGO;27;027 HUEHUETLA;Centro;12;Mujer;30.0;;Mayor;41589.5552490247;Rural  ( <2500 Hab );131;130270000004A;Adolescentes y Adultos
2022_13027035;2022_13027035_02;1;0;0;0;13;13 HIDALGO;27;027 HUEHUETLA;Centro;48;Mujer;24.0;;Igual;37580.5854936709;Rural  ( <2500 Hab );131;130270000004A;Adolescentes y Adultos
2022_13041008;2022_13041008_01;1;0;0;0;13;13 HIDALGO;41;041 MIXQUIAHUALA DE JUÁREZ;Centro;77;Mujer;28.0;;Igual;16545.775998645;Rural  ( <2500 Hab );131;1304100000015;Adolescentes y Adultos
2022_13041022;2022_13041022_01;1;0;0;0;13;13 HIDALGO;41;041 MIXQUIAHUALA DE JUÁREZ;Centro;46;Mujer;40.0;;Igual;17336.4861100693;Rural  ( <2500 Hab );131;1304100000015;Adolescentes y Adultos
2022_13041028;2022_13041028_02;1;0;0;0;13;13 HIDALGO;41;041 MIXQUIAHUALA DE JUÁREZ;Centro;46;Hombre;30.0;;Igual;26276.608048484;Rural  ( <2500 Hab );131;1304100000015;Adolescentes y Adultos
2022_13041031;2022_13041031_04;1;0;0;0;13;13 HIDALGO;41;041 MIXQUIAHUALA DE JUÁREZ;Centro;27;Hombre;30.0;;Igual;203902.921107017;Rural  ( <2500 Hab );131;1304100000015;Adolescentes y Adultos
2022_13041033;2022_13041033_01;2;1;0;0;13;13 HIDALGO;41;041 MIXQUIAHUALA DE JUÁREZ;Centro;57;Mujer;30.0;;Igual;17336.4861100693;Rural  ( <2500 Hab );131;1304100000015;Adolescentes y Adultos
2022_13041035;2022_13041035_01;1;0;0;0;13;13 HIDALGO;41;041 MIXQUIAHUALA DE JUÁREZ;Centro;73;Mujer;36.0;;Igual;69345.9444402772;Rural  ( <2500 Hab );131;1304100000015;Adolescentes y Adultos
2022_13041038;2022_13041038_03;1;0;0;0;13;13 HIDALGO;41;041 MIXQUIAHUALA DE JUÁREZ;Centro;35;Mujer;28.0;;Igual;30068.9128868729;Rural  ( <2500 Hab );131;1304100000015;Adolescentes y Adultos
2022_13041039;2022_13041039_04;1;0;0;0;13;13 HIDALGO;41;041 MIXQUIAHUALA DE JUÁREZ;Centro;14;Hombre;28.0;;Igual;123609.429794326;Rural  ( <2500 Hab );131;1304100000015;Adolescentes y Adultos
2022_13046006;2022_13046006_01;1;0;0;0;13;13 HIDALGO;46;046 SAN FELIPE ORIZATLÁN;Centro;61;Hombre;24.0;;Igual;77002.4091508506;Urbano ( 2500-99,999 Hab);132;1304600270257;Adolescentes y Adultos
2022_13046017;2022_13046017_01;1;0;0;0;13;13 HIDALGO;46;046 SAN FELIPE ORIZATLÁN;Centro;59;Mujer;29.0;;Igual;57348.9616468218;Urbano ( 2500-99,999 Hab);132;1304600270257;Adolescentes y Adultos
2022_13046029;2022_13046029_02;1;0;0;0;13;13 HIDALGO;46;046 SAN FELIPE ORIZATLÁN;Centro;22;Mujer;34.0;;Igual;33106.2980711538;Urbano ( 2500-99,999 Hab);132;1304600270257;Adolescentes y Adultos
2022_13048021;2022_13048021_03;2;1;0;0;13;13 HIDALGO;48;048 PACHUCA DE SOTO;Centro;17;Mujer;22.0;;Igual;81920.7482212566;Metropolitano (100mil y + Hab);133;1304800010162;Adolescentes y Adultos
2022_13051008;2022_13051008_01;2;1;0;0;13;13 HIDALGO;51;051 MINERAL DE LA REFORMA;Centro;67;Mujer;33.0;;Igual;75596.358534447;Urbano ( 2500-99,999 Hab);132;1305101482200;Adolescentes y Adultos
2022_13051017;2022_13051017_01;1;0;0;0;13;13 HIDALGO;51;051 MINERAL DE LA REFORMA;Centro;58;Hombre;33.0;;Igual;310779.900790604;Urbano ( 2500-99,999 Hab);132;1305101482200;Adolescentes y Adultos
2022_13051018;2022_13051018_01;1;0;0;0;13;13 HIDALGO;51;051 MINERAL DE LA REFORMA;Centro;44;Mujer;33.0;;Igual;117179.31758313;Urbano ( 2500-99,999 Hab);132;1305101482200;Adolescentes y Adultos
2022_13051021;2022_13051021_01;1;0;0;0;13;13 HIDALGO;51;051 MINERAL DE LA REFORMA;Centro;46;Mujer;32.0;;Igual;138593.32397982;Urbano ( 2500-99,999 Hab);132;1305101482200;Adolescentes y Adultos
2022_13051028;2022_13051028_02;1;0;0;0;13;13 HIDALGO;51;051 MINERAL DE LA REFORMA;Centro;31;Mujer;33.0;;Igual;338518.028573486;Urbano ( 2500-99,999 Hab);132;1305101482200;Adolescentes y Adultos
2022_13056007;2022_13056007_02;1;0;0;0;13;13 HIDALGO;56;056 SANTIAGO TULANTEPEC DE LUGO GUERRE;Centro;50;Mujer;22.0;;Mayor;139993.256545272;Urbano ( 2500-99,999 Hab);132;1305600360272;Adolescentes y Adultos
2022_13056009;2022_13056009_04;1;0;0;0;13;13 HIDALGO;56;056 SANTIAGO TULANTEPEC DE LUGO GUERRE;Centro;15;Hombre;22.0;;Igual;94703.7855810183;Urbano ( 2500-99,999 Hab);132;1305600360272;Adolescentes y Adultos
2022_13056021;2022_13056021_02;1;0;0;0;13;13 HIDALGO;56;056 SANTIAGO TULANTEPEC DE LUGO GUERRE;Centro;35;Mujer;27.0;;Igual;159377.602906538;Urbano ( 2500-99,999 Hab);132;1305600360272;Adolescentes y Adultos
2022_13057024;2022_13057024_02;1;0;0;0;13;13 HIDALGO;57;057 SINGUILUCAN;Centro;39;Mujer;24.0;;Igual;190806.414244661;Rural  ( <2500 Hab );131;1305700000049;Adolescentes y Adultos
2022_13057025;2022_13057025_01;1;0;0;0;13;13 HIDALGO;57;057 SINGUILUCAN;Centro;26;Hombre;34.0;;Igual;646946.987688191;Rural  ( <2500 Hab );131;1305700000049;Adolescentes y Adultos
2022_13057038;2022_13057038_03;1;0;0;0;13;13 HIDALGO;57;057 SINGUILUCAN;Centro;70;Hombre;27.0;;Menor;333483.646655712;Rural  ( <2500 Hab );131;1305700000049;Adolescentes y Adultos
2022_13076016;2022_13076016_01;1;0;0;0;13;13 HIDALGO;76;076 TULA DE ALLENDE;Centro;45;Hombre;28.0;;Igual;384462.281953963;Urbano ( 2500-99,999 Hab);132;1307600080468;Adolescentes y Adultos
2022_13076049;2022_13076049_02;1;0;0;0;13;13 HIDALGO;76;076 TULA DE ALLENDE;Centro;14;Hombre;500.0;;Igual;121782.908479849;Rural  ( <2500 Hab );131;1307600000025;Adolescentes y Adultos
2022_13076056;2022_13076056_04;1;0;0;0;13;13 HIDALGO;76;076 TULA DE ALLENDE;Centro;14;Hombre;;;Igual;306264.039852414;Rural  ( <2500 Hab );131;1307600000025;Adolescentes y Adultos
2022_13077011;2022_13077011_01;1;0;0;0;13;13 HIDALGO;77;077 TULANCINGO DE BRAVO;Centro;65;Hombre;0.0;;Igual;677501.637945213;Metropolitano (100mil y + Hab);133;1307700010022;Adolescentes y Adultos
2022_14021005;2022_14021005_01;1;0;0;0;14;14 JALISCO;21;021 CASIMIRO CASTILLO;Pacífico-Centro;71;Mujer;27.0;;Igual;215115.69470659;Rural  ( <2500 Hab );141;1402100000286;Adolescentes y Adultos
2022_14021010;2022_14021010_02;1;0;0;0;14;14 JALISCO;21;021 CASIMIRO CASTILLO;Pacífico-Centro;53;Mujer;30.0;;Igual;215115.69470659;Rural  ( <2500 Hab );141;1402100000286;Adolescentes y Adultos
2022_14067009;2022_14067009_03;1;0;0;0;14;14 JALISCO;67;067 PUERTO VALLARTA;Pacífico-Centro;32;Hombre;;99.9;Igual;1005411.97167228;Metropolitano (100mil y + Hab);143;1406700011033;Adolescentes y Adultos
2022_14067025;2022_14067025_01;1;0;0;0;14;14 JALISCO;67;067 PUERTO VALLARTA;Pacífico-Centro;48;Hombre;24.0;;Igual;1145273.0210817;Metropolitano (100mil y + Hab);143;1406700011033;Adolescentes y Adultos
2022_14093005;2022_14093005_01;1;0;0;0;14;14 JALISCO;93;093 TEPATITLÁN DE MORELOS;Pacífico-Centro;62;Mujer;30.0;;Igual;824976.044878988;Urbano ( 2500-99,999 Hab);142;1409300010124;Adolescentes y Adultos
2022_14097025;2022_14097025_02;8;1;0;0;14;14 JALISCO;97;097 TLAJOMULCO DE ZÚÑIGA;Pacífico-Centro;18;Mujer;;;Igual;785164.89423393;Urbano ( 2500-99,999 Hab);142;1409700010195;Adolescentes y Adultos
2022_14098004;2022_14098004_01;1;0;0;0;14;14 JALISCO;98;098 SAN PEDRO TLAQUEPAQUE;Pacífico-Centro;56;Mujer;43.0;;Igual;492819.153332173;Metropolitano (100mil y + Hab);143;1409800012625;Adolescentes y Adultos
2022_14098008;2022_14098008_02;1;0;0;0;14;14 JALISCO;98;098 SAN PEDRO TLAQUEPAQUE;Pacífico-Centro;28;Mujer;;;Igual;540478.324541321;Metropolitano (100mil y + Hab);143;1409800012625;Adolescentes y Adultos
2022_15012005;2022_15012005_01;2;2;1;0;15;15 MÉXICO;12;012 ATIZAPÁN;Cd./Edo México;38;Hombre;48.0;;Igual;314250.507650373;Urbano ( 2500-99,999 Hab);152;1501200010050;Adolescentes y Adultos
2022_15012017;2022_15012017_01;1;0;0;0;15;15 MÉXICO;12;012 ATIZAPÁN;Cd./Edo México;69;Hombre;30.0;;Igual;28181.301994476;Urbano ( 2500-99,999 Hab);152;1501200010050;Adolescentes y Adultos
2022_15025010;2022_15025010_02;1;0;0;0;15;15 MÉXICO;25;025 CHALCO;Cd./Edo México;18;Hombre;26.0;;Mayor;374612.909086343;Metropolitano (100mil y + Hab);153;1502500012089;Adolescentes y Adultos
2022_15031005;2022_15031005_01;1;0;0;0;15;15 MÉXICO;31;031 CHIMALHUACÁN;Cd./Edo México;67;Mujer;28.0;;Igual;125145.847435598;Metropolitano (100mil y + Hab);153;1503100010198;Adolescentes y Adultos
2022_15031013;2022_15031013_03;1;0;0;0;15;15 MÉXICO;31;031 CHIMALHUACÁN;Cd./Edo México;41;Mujer;28.0;;Igual;370279.778634242;Metropolitano (100mil y + Hab);153;1503100010198;Adolescentes y Adultos
2022_15031015;2022_15031015_02;2;1;0;0;15;15 MÉXICO;31;031 CHIMALHUACÁN;Cd./Edo México;34;Mujer;25.0;;Mayor;332923.34780641;Metropolitano (100mil y + Hab);153;1503100010198;Adolescentes y Adultos
2022_15031016;2022_15031016_05;1;0;0;0;15;15 MÉXICO;31;031 CHIMALHUACÁN;Cd./Edo México;16;Hombre;32.0;25.0;Igual;383993.07384635;Metropolitano (100mil y + Hab);153;1503100010198;Adolescentes y Adultos
2022_15031018;2022_15031018_05;1;0;0;0;15;15 MÉXICO;31;031 CHIMALHUACÁN;Cd./Edo México;14;Mujer;24.0;;Igual;146151.999112231;Metropolitano (100mil y + Hab);153;1503100010198;Adolescentes y Adultos
2022_15031031;2022_15031031_02;1;0;0;0;15;15 MÉXICO;31;031 CHIMALHUACÁN;Cd./Edo México;59;Mujer;24.0;;Igual;282038.001297429;Metropolitano (100mil y + Hab);153;1503100010198;Adolescentes y Adultos
2022_15033004;2022_15033004_01;1;0;0;0;15;15 MÉXICO;33;033 ECATEPEC DE MORELOS;Cd./Edo México;47;Mujer;22.0;;Igual;88608.9250588755;Metropolitano (100mil y + Hab);153;1503300012790;Adolescentes y Adultos
2022_15033007;2022_15033007_02;1;0;0;0;15;15 MÉXICO;33;033 ECATEPEC DE MORELOS;Cd./Edo México;37;Mujer;26.0;;Igual;135773.166455768;Metropolitano (100mil y + Hab);153;1503300012790;Adolescentes y Adultos
2022_15033020;2022_15033020_01;1;0;0;0;15;15 MÉXICO;33;033 ECATEPEC DE MORELOS;Cd./Edo México;35;Hombre;35.0;;Igual;332183.303370109;Metropolitano (100mil y + Hab);153;1503300012790;Adolescentes y Adultos
2022_15033031;2022_15033031_01;1;0;0;0;15;15 MÉXICO;33;033 ECATEPEC DE MORELOS;Cd./Edo México;65;Mujer;21.0;;Igual;86208.6326585465;Metropolitano (100mil y + Hab);153;1503300012790;Adolescentes y Adultos
2022_15033054;2022_15033054_02;1;0;0;0;15;15 MÉXICO;33;033 ECATEPEC DE MORELOS;Cd./Edo México;38;Mujer;30.0;;Menor;409615.570687948;Metropolitano (100mil y + Hab);153;1503300013500;Adolescentes y Adultos
2022_15033062;2022_15033062_01;1;0;0;0;15;15 MÉXICO;33;033 ECATEPEC DE MORELOS;Cd./Edo México;46;Hombre;22.0;;Igual;326251.774442839;Metropolitano (100mil y + Hab);153;1503300013500;Adolescentes y Adultos
2022_15033101;2022_15033101_01;1;0;0;0;15;15 MÉXICO;33;033 ECATEPEC DE MORELOS;Cd./Edo México;62;Mujer;32.0;;Igual;560863.221884427;Metropolitano (100mil y + Hab);153;1503300014335;Adolescentes y Adultos
2022_15037020;2022_15037020_02;1;0;0;0;15;15 MÉXICO;37;037 HUIXQUILUCAN;Cd./Edo México;47;Mujer;30.0;;Menor;133333.143799837;Urbano ( 2500-99,999 Hab);152;1503700250261;Adolescentes y Adultos
2022_15037038;2022_15037038_01;1;0;0;0;15;15 MÉXICO;37;037 HUIXQUILUCAN;Cd./Edo México;46;Mujer;23.0;;Igual;142221.213440069;Urbano ( 2500-99,999 Hab);152;1503700250261;Adolescentes y Adultos
2022_15039031;2022_15039031_02;1;0;0;0;15;15 MÉXICO;39;039 IXTAPALUCA;Cd./Edo México;64;Mujer;999.0;;Menor;227959.720585255;Rural  ( <2500 Hab );151;1503900001527;Adolescentes y Adultos
